book,chapter,verse,orderby,masoretic,retroverted,lxx,potential_difference
Job,11,19,2539,רבים,"•^[Questionable notation, equivalent, etc.] שבים","πολλοι •^[Questionable notation, equivalent, etc.] •^[Reference to doublet (occurring between the two elements of the doublet.] •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] μεταβαλομενοι",True
Job,11,19,2540,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,σου,False
Job,11,19,2541,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,δεηθησονται,False
Job,11,20,2542,ועיני,,{..οφθαλμοι δε},False
Job,11,20,2543,רשעים,,{..ασεβων},False
Job,11,20,2544,תכלינה,,{..τακησονται},False
Job,11,20,2545,ומנוס,,σωτηρια δε,False
Job,11,20,2546,אבד,מנהם,αυτους,True
Job,11,20,2547,מנהם,אבד,απολειψει,True
Job,11,20,2548,ותקותם,,η γαρ ελπις αυτων,False
Job,11,20,2549,מפח נפש,,απωλεια,False
Job,11,20,2550,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,οφθαλμοι δε,False
Job,11,20,2551,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,ασεβων,False
Job,11,20,2552,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,τακησονται,False
Job,12,1,2553,ויען,,υπολαβων δε,False
Job,12,1,2554,איוב,,ιωβ,False
Job,12,1,2555,ויאמר,,λεγει,False
Job,12,2,2556,אמנם כי,,ειτα,False
Job,12,2,2557,אתם,,υμεις εστε,False
Job,12,2,2558,עם,,ανθρωποι,False
Job,12,2,2559,ועמכם,,η μεθ' υμων,False
Job,12,2,2560,תמות,,τελευτησει,False
Job,12,2,2561,חכמה,,σοφια,False
Job,12,3,2562,גם לי,,καμοι μεν,False
Job,12,3,2563,לבב,,καρδια,False
Job,12,3,2564,כמוכם,,καθ' υμας εστιν,False
Job,12,3,2565,לא,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
Job,12,3,2566,נפל,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
Job,12,3,2567,אנכי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
Job,12,3,2568,מכם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
Job,12,3,2569,ואת מי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
Job,12,3,2570,אין,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
Job,12,3,2571,כמו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
Job,12,3,2572,אלה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
Job,12,4,2573,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,δικαιος,False
Job,12,4,2574,שחק,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,12,4,2575,לרעהו,,γαρ ανηρ,False
Job,12,4,2576,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,και αμεμπτος,False
Job,12,4,2577,אהיה,,εγενηθη,False
Job,12,4,2578,קרא,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,12,4,2579,לאלוה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,12,4,2580,ויענהו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,12,4,2581,שחוק •^[Addition of preposition or particle.],,εις χλευασμα,False
Job,12,4,2582,צדיק,,{..δικαιοσ},False
Job,12,4,2583,תמים,,{..και αμεμπτοσ},False
Job,12,5,2584,לפיד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,12,5,2585,בוז •^[Etymological exegesis.] בזז,,"{..εκπορθεισαθαι} •^[Questionable notation, equivalent, etc.]",False
Job,12,5,2586,לעשתות,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,12,5,2587,שאנן,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,12,5,2588,נכון,,{..ητοιμαστο},False
Job,12,5,2589,למועדי רגל •^[Etymological exegesis.] יעד,,"εις χρονον γαρ τακτον •^[Reference to doublet (occurring between the two elements of the doublet.] •^[Long line continuing in next one, placed both at the end of the line running over and at the beginning of the following line in the opposite column.]",False
Job,12,5,2590,"•^[Long line continuing in next one, placed both at the end of the line running over and at the beginning of the following line in the opposite column.]",,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] πεσειν",False
Job,12,5,2591,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,ητοιμαστο,False
Job,12,5,2592,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,πεσειν,False
Job,12,5,2593,•^[Element 'added' in the Greek (plus in the LXX).],,υπο αλλους,True
Job,12,5,2594,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,οικους τε αυτου,False
Job,12,5,2595,ישליו •^[Etymological exegesis.] שלל,,εκπορθεισθαι,False
Job,12,5,2596,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,υπο ανομων,False
Job,12,6,2597,אהלים,,{..οικους τε αυτου} [5],False
Job,12,6,2598,לשדדים,,"{..υπο ανομων} •^[Questionable notation, equivalent, etc.] [5]",False
Job,12,6,2599,ובטחות,,ου μην δε αλλα μηδεις πεποιθετω,False
Job,12,6,2600,•^[Element 'added' in the Greek (plus in the LXX).],,πονηρος,True
Job,12,6,2601,•^[Element 'added' in the Greek (plus in the LXX).],,ων,True
Job,12,6,2602,•^[Element 'added' in the Greek (plus in the LXX).],,αθωος εσεσθαι,True
Job,12,6,2603,למרגיזי,,οσοι παροργιζουσιν,False
Job,12,6,2604,אל,,τον κυριον,False
Job,12,6,2605,לאשר,,"ως ουχι •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] εσται",False
Job,12,6,2606,הביא אלוה בידו,,και ετασις αυτων,False
Job,12,6,2607,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εσται,False
Job,12,7,2608,ואולם,,αλλα,False
Job,12,7,2609,שאל,,{..επερωτησον},False
Job,12,7,2610,נא,,δη,False
Job,12,7,2611,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,επερωτησον,False
Job,12,7,2612,בהמות,,τετραποδα,False
Job,12,7,2613,ותרך,ותאמר לך,εαν σοι ειπωσιν,True
Job,12,7,2614,ועוף,,πετεινα δε,False
Job,12,7,2615,השמים,,ουρανου,False
Job,12,7,2616,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εαν,False
Job,12,7,2617,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,σοι,False
Job,12,7,2618,ויגד,,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] εαν απαγγειλωσιν",False
Job,12,7,2619,לך,,{..σοι},False
Job,12,8,2620,או שיח,,εκδιηγησαι δε,False
Job,12,8,2621,לארץ,,γη,False
Job,12,8,2622,ותרך,,εαν σοι φραση,False
Job,12,8,2623,ויספרו,,και εξηγησονται {---%},False
Job,12,8,2624,לך,,σοι {---%},False
Job,12,8,2625,דגי,,οι ιχθυες {---%},False
Job,12,8,2626,הים,,της θαλασσης {---%},False
Job,12,9,2627,מי,,τις {---%},False
Job,12,9,2628,לא,,ουκ {---%},False
Job,12,9,2629,ידע,,εγνω {---%},False
Job,12,9,2630,בכל,,εν πασι {---%},False
Job,12,9,2631,אלה,,τουτοις {---%},False
Job,12,9,2632,כי,,οτι {---%},False
Job,12,9,2633,יד,,χειρ {---%},False
Job,12,9,2634,יהוה,,κυριου {---%},False
Job,12,9,2635,עשתה,,εποιησεν {---%},False
Job,12,9,2636,זאת,,ταυτα {---%},False
Job,12,10,2637,אשר,,ει μη,False
Job,12,10,2638,בידו,,εν χειρι αυτου,False
Job,12,10,2639,נפש,,ψυχη,False
Job,12,10,2640,כל,,παντων,False
Job,12,10,2641,חי,,των ζωντων,False
Job,12,10,2642,ורוח,,και πνευμα,False
Job,12,10,2643,כל,,παντος,False
Job,12,10,2644,בשר איש,,ανθρωπου,False
Job,12,11,2645,הלא,,{..μεν γαρ},False
Job,12,11,2646,אזן,,ους,False
Job,12,11,2647,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,μεν γαρ,False
Job,12,11,2648,מלין,,ρηματα,False
Job,12,11,2649,תבחן,,διακρινει,False
Job,12,11,2650,וחך,,λαρυγξ δε,False
Job,12,11,2651,אכל,,σιτα,False
Job,12,11,2652,יטעם,,γευεται,False
Job,12,11,2653,לו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,12,12,2654,בישישים,,εν πολλω χρονω,False
Job,12,12,2655,חכמה,,σοφια,False
Job,12,12,2656,וארך ימים,,εν δε πολλω βιω,False
Job,12,12,2657,תבונה,,επιστημη,False
Job,12,13,2658,עמו,,παρ' αυτω,False
Job,12,13,2659,חכמה,,σοφια,False
Job,12,13,2660,וגבורה,,και δυναμις,False
Job,12,13,2661,לו,,αυτω,False
Job,12,13,2662,עצה,,βουλη,False
Job,12,13,2663,ותבונה,,και συνεσις,False
Job,12,14,2664,הן,,εαν,False
Job,12,14,2665,יהרוס,,καταβαλη,False
Job,12,14,2666,ולא,,τις,False
Job,12,14,2667,יבנה,,οικοδομησει,False
Job,12,14,2668,•^[Notation in Hebrew column of elements repeated in the translation.] הן,,εαν,False
Job,12,14,2669,יסגר,,κλειση,False
Job,12,14,2670,על,,κατα,False
Job,12,14,2671,איש,,ανθρωπων,False
Job,12,14,2672,ולא,,τις,False
Job,12,14,2673,יפתח,,ανοιξει,False
Job,12,15,2674,הן,,εαν,False
Job,12,15,2675,יעצר,,κωλυση,False
Job,12,15,2676,במים,,το ωδωρ,False
Job,12,15,2677,ויבשו,,ξηρανει,False
Job,12,15,2678,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,την γην,False
Job,12,15,2679,וישלחם,,εαν δε επαφη,False
Job,12,15,2680,ויהפכו,,"απωλεσεν •^[Reference to doublet (occurring between the two elements of the doublet.] •^[Questionable notation, equivalent, etc.] •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] καταστρεψας",False
Job,12,15,2681,ארץ,,{..την γην} αυτην,False
Job,12,15,2682,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,καταστρεψας,False
Job,12,16,2683,עמו,,παρ' αυτω,False
Job,12,16,2684,עז,,κρατος,False
Job,12,16,2685,ותושיה,,και ισχυς,False
Job,12,16,2686,לו,,αυτω,False
Job,12,16,2687,שגג,,επιστημη,False
Job,12,16,2688,ומשגה,,και συνεσις,False
Job,12,17,2689,מוליך,,διαγων,False
Job,12,17,2690,יועצים,,βουλευτας,False
Job,12,17,2691,שולל,,αιχμαλωτους,False
Job,12,17,2692,ושפטים,,κριτας δε,False
Job,12,17,2693,•^[Element 'added' in the Greek (plus in the LXX).],,γης,True
Job,12,17,2694,יהולל,,εξεστησεν,False
Job,12,18,2695,מוסר,מושיב,καθιζανων,True
Job,12,18,2696,מלכים,,βασιλεις,False
Job,12,18,2697,פתח,מושב >,επι θρονους,True
Job,12,18,2698,ויאסר,,και περιεδησεν {---%},False
Job,12,18,2699,אזור,,ζωνη {---%},False
Job,12,18,2700,במתניהם,,οσφυας αυτων {---%},False
Job,12,19,2701,מוליך •^[Etymological exegesis.] שלך,,εξαποστελλων,False
Job,12,19,2702,כהנים,,ιερεις,False
Job,12,19,2703,שולל,,αιχμαλωτους,False
Job,12,19,2704,ואתנים,,δυναστας δε,False
Job,12,19,2705,•^[Element 'added' in the Greek (plus in the LXX).],,γης,True
Job,12,19,2706,יסלף,,κατεστρεψεν,False
Job,12,20,2707,מסיר,,διαλλασσων,False
Job,12,20,2708,שפה,,χειλη,False
Job,12,20,2709,לנאמנים,,πιστων,False
Job,12,20,2710,וטעם,,συνεσιν δε,False
Job,12,20,2711,זקנים,,πρεσβυτερων,False
Job,12,20,2712,יקח,,εγνω,False
Job,12,21,2713,שופך,,εκχεων {---%},False
Job,12,21,2714,בוז,,ατιμιαν {---%},False
Job,12,21,2715,על,,επ' {---%},False
Job,12,21,2716,נדיבים,,αρχοντας {---%},False
Job,12,21,2717,ומזיח אפיקים,,ταπεινους δε,False
Job,12,21,2718,רפה,,ιασατο,False
Job,12,22,2719,מגלה,,ανακαλυπτων,False
Job,12,22,2720,עמקות,,βαθεα,False
Job,12,22,2721,מני,,εκ,False
Job,12,22,2722,חשך,,σκοτους,False
Job,12,22,2723,ויצא,,εξηγαγεν δε,False
Job,12,22,2724,לאור,,εις φως,False
Job,12,22,2725,צלמות,,σκιαν θανατου,False
Job,12,23,2726,משגיא •^[Etymological exegesis.] שגה,,πλανων {---%},False
Job,12,23,2727,לגוים,,εθνη {---%},False
Job,12,23,2728,ויאבדם,,και απολλυων αυτα {---%},False
Job,12,23,2729,שטח,,καταστρωννυων,False
Job,12,23,2730,לגוים,,εθνη,False
Job,12,23,2731,וינחם,,και καθοδηγων αυτα,False
Job,12,24,2732,מסיר,,διαλλασσων,False
Job,12,24,2733,לב,,καρδιας,False
Job,12,24,2734,ראשי,,αρχοντων,False
Job,12,24,2735,עם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,12,24,2736,הארץ,,γης,False
Job,12,24,2737,ויתעם,,επλανησεν δε αυτους,False
Job,12,24,2738,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,οδω,False
Job,12,24,2739,בתהו,,η ουκ ηδεισαν,False
Job,12,24,2740,לא,,"•^[Distributive rendering, occurring once in the translation but referring to more than one Hebrew word.] ουκ",False
Job,12,24,2741,דרך,,{..οδω},False
Job,12,25,2742,ימששו,,ψηλαφησαισαν,False
Job,12,25,2743,חשך,,σκοτος,False
Job,12,25,2744,ולא,,και μη,False
Job,12,25,2745,אור,,φως,False
Job,12,25,2746,ויתעם,,πλανηθειησαν δε,False
Job,12,25,2747,כשכור,,ωσπερ ο μεθυων,False
Job,13,1,2748,הן,,ιδου,False
Job,13,1,2749,כל,,ταυτα,False
Job,13,1,2750,ראתה,,εωρακεν,False
Job,13,1,2751,עיני,,μου ο οφθαλμος,False
Job,13,1,2752,שמעה,,και ακηκοεν,False
Job,13,1,2753,אזני,,μου το ους,False
Job,13,1,2754,ותבן,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,13,1,2755,לה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,13,2,2756,כדעתכם,,{..οσα και υμεις επιστασθε},False
Job,13,2,2757,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,και,False
Job,13,2,2758,ידעתי,,οιδα,False
Job,13,2,2759,גם,,{..και},False
Job,13,2,2760,אני,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,13,2,2761,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,οσα και υμεις επιστασθε,False
Job,13,2,2762,לא,,και ουκ,False
Job,13,2,2763,"נפל •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] ם",,ασυνετωτερος,False
Job,13,2,2764,אנכי,,ειμι,False
Job,13,2,2765,מכם,,υμων,False
Job,13,3,2766,אולם,,ου μην δε αλλ',False
Job,13,3,2767,אני,,εγω,False
Job,13,3,2768,אל,,προς,False
Job,13,3,2769,שדי,,κυριον,False
Job,13,3,2770,אדבר,,λαλησω,False
Job,13,3,2771,והוכח,,ελεγξω δε,False
Job,13,3,2772,אל,,εναντιον,False
Job,13,3,2773,אל,,αυτου,False
Job,13,3,2774,אחפץ,,εαν βουληται,False
Job,13,4,2775,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,υμεις,False
Job,13,4,2776,ואולם,,δε,False
Job,13,4,2777,אתם,,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] υμεις εστε",False
Job,13,4,2778,טפלי,>,ιατροι,True
Job,13,4,2779,שקר,,αδικοι,False
Job,13,4,2780,רפאי,,και ιαται,False
